"date","name","value","source"
2019-04-01,"Winton Multi Strategy",0.0121,"winton presentation"
2019-05-01,"Winton Multi Strategy",-0.0071,"winton presentation"
2019-06-01,"Winton Multi Strategy",-0.0067,"winton presentation"
2019-07-01,"Winton Multi Strategy",0.0257,"winton presentation"
2019-08-01,"Winton Multi Strategy",0.0387,"winton presentation"
2019-09-01,"Winton Multi Strategy",-0.0287,"winton presentation"
2019-10-01,"Winton Multi Strategy",-0.0128,"winton presentation"
2019-11-01,"Winton Multi Strategy",-0.0076,"winton presentation"
2019-12-01,"Winton Multi Strategy",0.0149,"winton presentation"
2020-01-01,"Winton Multi Strategy",-0.001,"winton presentation"
2020-02-01,"Winton Multi Strategy",-0.0577,"winton presentation"
2020-03-01,"Winton Multi Strategy",-0.0737,"winton presentation"
2020-04-01,"Winton Multi Strategy",0.0041,"winton presentation"
2020-05-01,"Winton Multi Strategy",-0.0231,"winton presentation"
2020-06-01,"Winton Multi Strategy",-0.0276,"winton presentation"
2020-07-01,"Winton Multi Strategy",3e-04,"winton presentation"
2020-08-01,"Winton Multi Strategy",-0.0313,"winton presentation"
2020-09-01,"Winton Multi Strategy",-0.0024,"winton presentation"
2020-10-01,"Winton Multi Strategy",-0.0027,"winton presentation"
2020-11-01,"Winton Multi Strategy",-0.0409,"winton presentation"
2020-12-01,"Winton Multi Strategy",0.0327,"winton presentation"
2021-01-01,"Winton Multi Strategy",0.0075,"winton presentation"
2021-02-01,"Winton Multi Strategy",0.0283,"winton presentation"
2021-03-01,"Winton Multi Strategy",2e-04,"winton presentation"
2021-04-01,"Winton Multi Strategy",0.0255,"winton presentation"
2021-05-01,"Winton Multi Strategy",0.0223,"winton presentation"
2021-06-01,"Winton Multi Strategy",-0.003,"winton presentation"
2021-07-01,"Winton Multi Strategy",0.0202,"winton presentation"
2021-08-01,"Winton Multi Strategy",0.0085,"winton presentation"
2021-09-01,"Winton Multi Strategy",0.0141,"winton presentation"
2021-10-01,"Winton Multi Strategy",0.0036,"winton presentation"
2021-11-01,"Winton Multi Strategy",-0.0361,"winton presentation"
2021-12-01,"Winton Multi Strategy",0.033,"winton presentation"
2022-01-01,"Winton Multi Strategy",0.0318,"winton presentation"
2022-02-01,"Winton Multi Strategy",0.0304,"winton presentation"
2022-03-01,"Winton Multi Strategy",0.0614,"winton presentation"
2022-04-01,"Winton Multi Strategy",0.0372,"winton presentation"
2022-05-01,"Winton Multi Strategy",-0.0057,"winton presentation"
2022-06-01,"Winton Multi Strategy",0.0114,"winton presentation"
2022-07-01,"Winton Multi Strategy",-0.0188,"winton presentation"
2022-08-01,"Winton Multi Strategy",0.021,"winton presentation"
2022-09-01,"Winton Multi Strategy",0.0132,"winton presentation"
2022-10-01,"Winton Multi Strategy",NA,"winton presentation"
2022-11-01,"Winton Multi Strategy",NA,"winton presentation"
2022-12-01,"Winton Multi Strategy",NA,"winton presentation"
